EpiScore_CRTAM	EpiScore_EZR	EpiScore_FcRL2	EpiScore_G.CSF	EpiScore_GDF.8	EpiScore_GZMA	EpiScore_N.CDase	EpiScore_NEP	EpiScore_NMNAT1	EpiScore_NTRK3	EpiScore_SIGLEC1	EpiScore_SKR3	EpiScore_SMPD1	EpiScore_CCL11	EpiScore_CD6	EpiScore_CXCL10	EpiScore_CXCL11	EpiScore_CXCL9	EpiScore_EN.RAGE	EpiScore_FGF.21	EpiScore_HGF	EpiScore_MMP.1	EpiScore_OSM	EpiScore_TGF.alpha	EpiScore_VEGFA	EpiScore_2516-57	EpiScore_2579-17	EpiScore_2580-83	EpiScore_2658-27	EpiScore_2665-26	EpiScore_2687-2	EpiScore_2705-5	EpiScore_2771-35	EpiScore_2780-35	EpiScore_2816-50	EpiScore_2826-53	EpiScore_2851-63	EpiScore_2948-58	EpiScore_2950-57	EpiScore_2966-65	EpiScore_2967-8	EpiScore_2982-82	EpiScore_3029-52	EpiScore_3035-80	EpiScore_3038-9	EpiScore_3041-55	EpiScore_3044-3	EpiScore_3046-31	EpiScore_3060-43	EpiScore_3079-62	EpiScore_3152-57	EpiScore_3169-70	EpiScore_3175-51	EpiScore_3184-25	EpiScore_3195-50	EpiScore_3216-2	EpiScore_3235-50	EpiScore_3291-30	EpiScore_3292-75	EpiScore_3293-2	EpiScore_3298-52	EpiScore_3311-27	EpiScore_3316-58	EpiScore_3324-51	EpiScore_3339-33	EpiScore_3343-1	EpiScore_3348-49	EpiScore_3403-1	EpiScore_3440-7	EpiScore_3448-13	EpiScore_3470-1	EpiScore_3473-78	EpiScore_3485-28	EpiScore_3505-6	EpiScore_3508-78	EpiScore_3519-3	EpiScore_3554-24	EpiScore_3600-2	EpiScore_3617-80	EpiScore_3805-16	EpiScore_4141-79	EpiScore_4148-49	EpiScore_4153-11	EpiScore_4160-49	EpiScore_4337-49	EpiScore_4407-10	EpiScore_4435-66	EpiScore_4481-34	EpiScore_4496-60	EpiScore_4498-62	EpiScore_4500-50	EpiScore_4568-17	EpiScore_4763-31	EpiScore_4831-4	EpiScore_4920-10	EpiScore_4924-32	EpiScore_4929-55	EpiScore_4930-21	EpiScore_4990-87	EpiScore_5000-52	EpiScore_5028-59	EpiScore_5029-3	EpiScore_5034-79	EpiScore_5107-7	EpiScore_5124-69	EpiScore_5339-49	EpiScore_5358-3	EpiScore_5363-51	EpiScore_5491-12
8963282067_R03C01	-0.0154373454104128	0.0336288507355951	-0.159892715361966	0.10373069772404	0.0139654320441162	-0.11356985507104	0.42468409472045	-0.13094426506354	-0.00119121509721553	0.0903490782359897	0.0188171646954663	-0.141162742357155	-0.169425681451286	-0.0733463285627519	-0.0259872489369768	0.0821854276376743	0.280808884559484	0.0156587247621055	0.252424953000661	-0.17555693739741	0.100375133602004	-0.173520352531602	0.199621959745402	0.240137764009976	-0.175124697735561	-0.0234447334247147	-0.129758057614618	-0.0218171732046322	-0.00106523800760017	0.149715431400459	0.0402258116253498	0.0473502179463347	-0.0808181866332793	0.0557741013621603	-0.00226115375982691	-0.0443681781586552	0.199566031874456	-0.164367437000506	-0.0481639367210561	0.140929481192767	0.0136201353774045	-0.063661225187608	-0.0850152373540934	0.0690275781600091	-0.174336963019931	-0.0116656899579669	0.0139377354346431	-0.0483724846353976	0.154977340250996	-0.0649196677440611	0.194165375738499	-0.0139863132330283	-0.0391576994258706	0.0219009596073523	-0.29687781293086	-0.273297980018341	-0.085551787001437	-0.122680454967731	-0.172826317428401	-0.053224086296416	0.0857569069838896	-0.0119613672025508	-0.107207009888571	0.0698896804434507	0.114423807231496	-0.0863129889679872	-0.000662067605085055	-0.0554873956095481	-0.199148762086468	-0.0729517162076311	0.0475055800279927	-0.212066227141773	0.000472843441000863	-0.00521785468215656	-0.0432995746799924	-0.345302534745285	-0.273387535394191	0.0769357235504859	0.232893991546497	-0.0353804196795134	-0.277217350897604	-0.294419404723733	-0.168446685433662	-0.00389787889253	0.025669437707495	0.800258727071703	0.266203800421065	-0.0171038059861531	0.0953771432389728	0.0413066760824815	0.227719906182367	-0.134467653654683	0.0173399890638071	-0.013570200110083	0.0113568825228198	-0.203970990472447	-0.116850039445415	0.241884829073045	-0.229633847558885	0.0710349399939008	-0.0963870442441088	-0.0238150320914603	-0.0899736732264067	-0.0084667473885766	0.0596856831429835	0.247616324045761	0.365224066060387	0.102340530976624	-0.126993315767488
8963282025_R05C01	-0.462957515485772	-0.0674682780741424	-0.176398100340436	-0.293859114222995	-0.0904221749750025	-0.148061953151074	-0.297876089230882	-0.208994451365694	0.0107850166747028	0.0721650614487166	-0.0546290788796591	-0.370147982157491	0.0275954854608362	-0.165233873936457	-0.148472963450828	-0.571280157510923	-0.0454102634213199	-0.133339900129113	0.187333612954718	-0.026802303354718	-0.256419193356011	0.226474598665492	0.161395105554731	-0.157154965472362	-0.315692482882202	-0.193286999457734	0.0320494906419769	0.120753831324848	-0.0809495977846478	-0.0575311807106387	0.275757121801163	-0.0354295456943291	0.0931784478802258	0.0894702508052106	0.00395283789079111	-0.00939127978283496	-0.279019895990753	-0.214710058614687	-0.327051998484592	0.216675291155622	-0.0891080088053677	0.0711889641088825	-0.307607763266244	-0.175014897534794	0.0462175375789116	-0.0769847856580939	0.0554029636710006	0.127421425900806	0.0863416069641693	-0.00829870114965322	-0.172445396868962	-0.0782848744993704	0.221156671210198	0.0246614998536808	-0.280792574343936	-0.418456049656464	-0.131562463106987	-0.213246049898522	-0.0902666463977371	0.00317670647329174	0.235928916296538	-0.0528853782779145	-0.0497440679178182	-0.164411027691197	0.00479960791538936	-0.54677323344677	-0.378636813071498	-0.0303623591682655	-0.31618339761003	-0.10117494546725	-0.173968375233681	0.199893357716825	-0.316590763623797	-0.0883556530088634	-0.13399579087821	-0.14818660582084	0.19292574464491	0.0661924442066242	0.307984773990968	0.137895595812719	0.099623450015473	-0.132320409303698	-0.0914768591395091	-0.00805491004609063	0.00169420197472261	-0.13560676692623	-0.543912604119196	0.0150833548840242	-0.330921760311232	-0.287264683445356	-0.134369872644341	0.057453266552288	-0.0639383117002553	0.302856631768993	-0.014098123444653	0.0293900791136246	0.237555804180289	-0.327189154021599	-0.0172385601335534	0.0435192094424184	-0.197280522640164	-0.211125102747838	-0.200283508373928	-0.028269324827459	-0.182310589918627	0.153646101854424	0.150855125717829	0.106803953830491	-0.0884550737745565
8963282067_R04C01	0.460046035622516	0.0294706513707747	0.00106957693199783	0.614287457273382	-0.0806902387437884	0.0792435150302475	0.234031877494968	-0.058146585196671	0.00479796457359203	-0.0939281097200382	-0.0455194374360204	0.0258619171050826	0.0449490381382008	-0.0969702054536855	0.0177043385077974	0.448982109267443	-0.205045918124208	0.154263223205383	0.15807064232853	0.166352040543123	0.0806199843294179	-0.0483448034990215	-0.0284062346824315	0.0811741477807993	0.27613802285251	-0.0598120746019202	-0.0277543727860535	0.0244922893668579	0.24017521295638	0.112744797194559	-0.0133941799504213	-0.0069646311622025	0.0598560061096303	-0.1141297922622	-0.00329665659628507	-0.214291948299621	0.52620383114685	0.0352988381048121	0.000759834503651233	-0.0813514257727659	0.119456435206128	-0.140971978009195	0.256889151892764	0.0217275597622386	0.192947620313103	-0.00488582116659243	0.269324550751126	-0.0661869814770093	0.236918237240506	-0.041877836622692	0.0372754236880865	-0.0427039465334301	-0.00586599583358962	0.131609485517256	0.112133702875597	-0.236785646764273	0.129251832875055	-0.0112341445596525	0.158872741388847	0.327485347143668	0.09249621913774	0.272355785156971	-0.00117174904266072	0.348624118025031	0.0591752866467101	-0.0847665438211756	-0.0258710887679158	-0.039804627168901	0.520625974236645	-0.253191707573335	-0.0874454926500606	-0.00145396216005181	-0.213834847974159	-0.431725435212053	-0.21098604765121	-0.137931171352474	0.0807545390867994	0.0575915763155341	0.21074357731167	0.0891664719740895	0.0438338023304714	-0.1879050621807	0.0484078784776714	-0.00532351148292712	0.167952498986411	0.394187923226575	-0.816106826773672	-0.00646010850050868	0.251185549185883	-0.104183921388404	-0.337050828530694	0.391456529749307	-0.00042803612567078	-0.226217084120007	-0.0138153350842507	0.0244821487170337	-0.0301645633350528	-0.0349987451636591	-0.340406529051491	-0.0327854224749726	0.108944413355423	-0.100904253152721	-0.0486139438050794	-0.0964439308971981	0.144551033564162	0.0392954771057228	0.0328545556145435	0.236879571251537	-0.218563048761166
8963282025_R04C02	-0.1179771239489	-0.0584003803750003	-0.195010700337849	0.170720117411084	0.128372761305587	-0.0959486359047115	-0.0723013415198213	0.115351458666341	0.324161710429755	0.283087914326448	0.105175121520601	-0.0348554471980739	0.0964702009141314	-0.107990702951543	-0.210789093352597	0.500718772122279	-0.208537760823921	0.0894195480009447	0.322009676346087	0.146679245567177	-0.0622510241404	-0.0764436538879973	0.148216746793924	0.0707632267627922	-0.153072187579446	0.157165397613528	-0.0544781278347675	0.251255672137118	0.124432802771797	-0.25860366806008	0.159598771115613	0.0244234326631189	-0.168098296612547	0.129272190531244	-0.00774098750644585	0.0349575748766792	0.24203636683557	-0.0597773442873905	-0.0116224297195863	-0.550389239722296	0.0599205441469538	-0.328195315927795	-0.0766909653521007	-0.147307827897065	0.363755560035992	0.0754915869302187	0.520890498780555	0.137419702037944	0.321298294642461	0.382578548887707	0.592801593004395	0.107201054253103	0.19692458125774	0.0117348986573754	-0.382477607164001	-0.121288615009768	0.0783096116506905	-0.00345953943614495	0.00391591453289922	0.195439714222637	0.141674157432426	0.25718649955186	-0.112996326056551	0.333195262041555	0.132356699645812	-0.0704222865427932	-0.303471522558268	-0.0594886108369583	-0.308106188855903	-0.182163838132112	0.0704527479382944	-0.126178965890503	0.235365974335999	0.312031035988909	0.0862004620682463	-0.0456556548894679	0.176126300035912	0.685792247901603	0.166154246752072	0.0709510073158437	0.749413613866014	-0.286540139109615	-0.00618138183336952	0.00398556937522966	0.209044973314807	0.636641218877778	-0.691507565588251	0.0164233277463547	0.47208867577243	-0.0608710633999522	-0.816304911010966	0.367775955069098	-0.0907568485244352	0.103778683342516	-0.0249590544649711	-0.279968102948249	0.0834939678044788	0.294501704400559	-0.00587546802311602	-0.23443270622175	0.139606132485885	-0.109968917648847	-0.0675001035017287	0.0161205332237717	0.427427288902664	0.219693140597491	0.452401097720022	0.0499367663280245	-0.0465886949017191
8963282067_R02C01	-0.0797222256174494	-0.0667555732758374	-0.251836529043802	-0.574418827075943	-0.0252444303549806	-0.0841192071113441	-0.165969179302535	-0.18577900285856	-0.0960206635306331	-0.0697658388339536	-0.0731812496472794	-0.0158706909337284	0.278802893767713	-0.141557011049152	-0.0421844208934921	-0.146263601409606	-0.0117122912683213	-0.0252671065269424	0.265056326724481	-0.082050357948953	0.154158810524693	-0.0224341819613834	0.308498057333763	0.308713712859173	0.296737759673114	-0.0059363798745354	0.0808903081501502	0.062252298388732	-0.0658058929378682	0.00707414609518411	-0.0460630297258652	-0.145390149801954	0.00570513719923177	0.124148898274797	-0.00774098750644585	-0.103136440549992	0.105762520437414	-0.0988519176734322	-0.0174884109307748	0.274941437976913	0.0230724183181985	0.100315093388543	0.00266662036969118	0.0755672000229145	-0.128816822720674	-0.0390240173555153	0.2363002231763	-0.00971132558138134	-0.0505708513013474	0.0659378668552324	-0.15858707796265	-0.0297051973029622	0.110998268310995	-0.00712957082089665	-0.210897715526251	0.000244917953945318	-0.0556624611433036	0.0518272552168235	-0.104549038263523	-0.145568323684179	0.0261930983275936	-0.178570503440173	-0.00350611581133027	-0.184937764329878	-0.20416777003465	-0.220399673193495	0.213124650187251	-0.24117855314686	-0.0485987965318155	-0.177824151294773	0.209035398265662	-0.314343855756743	0.0237772084356466	-0.115952239117577	-0.162413919742495	-0.101626052281248	-0.156629654765192	0.331057849450999	0.296068752690853	-0.123308594084454	-0.160698248630592	-0.376274985009079	-0.014502312505401	-0.0102728765826456	-0.0295704780451122	0.855784743939181	0.2278358878804	-0.0702048422072262	0.253953706915947	0.000491166889867055	0.239788480795077	-0.186421028921851	-0.000598472918243292	0.121023926443273	-0.00474125967573216	-0.00350575498005581	-0.121631033946276	0.177294890041212	0.134457586656566	-0.124974901167342	-0.209539670563237	-0.100779778047551	0.00983787774129233	0.0193691035896496	0.119865286355881	0.290884145930285	0.240289817228842	-0.089412456039004	0.0453034511626414
8963282067_R01C01	-0.114736735391665	-0.00438286257863365	-0.14386324542404	-0.415681527172528	0.0891977599145499	-0.00524422799976174	-0.142725361039701	0.24949615847551	-0.0760717572339216	0.247268997568323	-0.182210022600499	-0.376252554081884	-0.110296249918857	-0.127652255880101	0.0749233128387444	0.212918614581365	-0.0486221168130886	-0.066448989299256	-0.0406267806588981	0.140279264576487	-0.232927207473348	-0.152822168828031	-0.147130000061376	-0.191793169161025	-0.0952458671582601	0.18890934106651	-0.291225409907066	-0.113763503526407	0.0787034817275651	0.0703499672277735	0.208320771905286	-0.0922811029457257	0.0635289923725584	0.0984838452543276	-0.00774098750644585	-0.0711662508717378	-0.220119050478116	-0.125650141953914	-0.037658005376631	-0.225515919802876	-0.0626159725719763	-0.0675496692424962	0.123970636229209	0.220576762393555	-0.333237036072951	0.0827353711986945	-0.0399750274824563	0.0899477306021284	-0.133704290866253	-0.0684413349373465	-0.213139248563517	-0.010078234434183	-0.0655273410417988	-0.0870300038068523	-0.209903169732572	-0.267338789561836	0.0666809540403239	-0.313726719923278	-0.257189177747216	-0.0967382417594178	0.193679912920663	-0.235840788567364	-0.0140528472435345	-0.0626713866477779	-0.273252442921785	-0.107098926501819	0.405512751794972	-0.133591036382777	0.0402859605656055	-0.0134901931812568	0.181862118043033	-0.205767160861064	-0.221803772082795	-0.0215916695614586	-0.135473251050178	-0.334633210208264	-0.209790490517836	-0.00400783307911352	0.314956012725717	-0.190402254065235	-0.679482084023927	-0.147910284747974	-0.00670274395524422	-0.00905162649196878	-0.0765005283139853	0.795042985885777	0.102740211809797	0.0488054611484269	-0.197197388441502	0.176941460467372	-0.238623604532196	0.231981107178724	0.0202969904884902	0.307982463562455	0.0111277853532201	-0.31899915133729	-0.109519555727991	0.0605444837915986	-0.137469720165083	-0.156762745531302	-0.31154380826258	0.124413109296643	0.0283993497807118	0.0913808891716717	0.207231335401994	-0.104686734201874	0.282461489419936	0.134011195176984	0.0542028733918824
8963282067_R05C01	0.341427713569962	0.0683365977964645	-0.0465676470058564	0.135447227600969	0.0826508344624387	0.287145123069774	0.0135388200006067	0.0660189284242993	-0.0923956922778736	-0.0156916951817327	0.0413392488105142	0.00671873409220003	0.0868489464249359	0.172413330338497	0.159446685300999	0.571131730543604	-0.0796150531438233	-0.0352001495199655	0.143838579053036	0.364389751198203	0.0760673179890429	-0.252751133202229	0.27988729656159	0.114902072220215	0.282396118518755	-0.0255956651260522	-0.24827908240826	-0.0735616487542843	0.0538776610754312	-0.0559490624801733	0.279624826389433	0.0355967000759057	-0.442936160052925	0.119408571868158	0.00912550571675692	-0.217852227926415	0.00680439984456126	0.327097758235713	0.0312281735782941	-0.0770899292152849	0.0804661384365144	0.148601258870573	0.105889869951186	-0.137669324686808	0.211656378004659	0.0429873659337382	0.217664932056699	-0.00424650439014568	0.0228617015327551	0.0836697025297388	-0.0398102489044311	-0.0331211685079031	0.0997820275067149	-0.113164688734086	0.283131532347171	-0.211516846004965	0.0842126166238364	-0.543829965106146	0.016523926039239	0.0136435658194156	-0.0285539449603898	-0.064724147701458	-0.0835147812624017	0.46126112774341	0.356979577645315	-0.15012638256713	0.183023376347056	0.0643532722763885	0.760152149984543	-0.030655239450376	0.0521184216863586	0.322165269061305	0.193952655775576	-0.30722120853202	-0.0563777766766842	-0.797216895000566	-0.376527400582211	0.0385421306708433	0.164894505400664	0.0654845117189311	-0.260334787176751	-0.323422694564437	-0.169638305763983	-0.00457381790402816	-0.147495573032361	0.165067117546345	-0.563118327232762	0.0749232820128271	-0.107196663285277	0.0476637909390311	-0.138752219843471	-0.107716698916777	0.119529892951926	-0.0457733887516427	0.0237753406624353	-0.258320698506164	-0.236823251609664	0.191658700625604	0.245891533276313	0.0251303051777068	0.101901155771519	0.159695926598401	0.115744980309285	0.079695707474286	-0.148611458081395	-0.0183581907298592	-0.112205264114004	0.24379253927673	-0.246482501636489
8963282067_R06C01	-0.236713031991552	-0.0952071455258485	-0.0724318913982971	-0.485275565692994	-0.163967768324676	-0.125769390510889	-0.224126831790156	-0.0407092214272294	0.0617386487998509	0.114953681947199	-0.0939157818425389	-0.0392616912556974	0.10518135388389	0.0375087647189692	0.0469631655840394	-0.355662829258007	-0.222867796281902	-0.279958965672881	0.276236429983783	-0.212807453892266	0.0462810285341451	-0.0635171519212669	0.364191057517741	0.192927316726427	0.0336717607616505	-0.00513976704223684	0.0359401871307845	0.0916023871648881	-0.143926716075536	0.0775447260880878	0.0191220214963635	-0.0974642110292681	0.16279920993071	0.138871455930886	0.00141827276403583	-0.0606155455855814	0.166411669697238	-0.469215650629755	-0.0528984466895039	0.244802831205973	-0.0830826931819795	-0.141257730633389	-0.101314880151327	-0.028922871632355	-0.203888033335762	-0.0755278054002452	-0.070428208070606	0.261750646975914	0.383994813256476	0.200813029501639	-0.110558224118512	0.11514379599408	0.0097628287818502	0.0134597050119562	-0.439297743274238	-0.0249063202799515	-0.155484954539426	-0.154946102163174	-0.183391314676809	-0.0811337122677622	0.0949373456430439	-0.194020330788473	-0.00794984823631621	-0.232159941342674	-0.0362166240449749	-0.220964641222565	0.0824483016239771	0.648438268812705	-0.331785597260412	-0.0856113709744931	0.0448972100038025	-0.00412017943803697	0.0322271075511174	-0.288797207302156	-0.0973067420782232	-0.173683110663337	-0.187126561196709	0.167533168012404	0.0655614191934751	0.240994783416922	-0.135245291044523	-0.0499087040708518	0.124065299236936	-0.0183155827441936	0.00796625563835777	0.359775784662805	0.172701489575484	-0.0493202798814766	0.477940101320903	0.0123917442015766	0.283298926008292	-0.138126477451732	-0.179706181886532	-0.0986155174963797	0.0124739883715101	-0.148198410461311	0.0876417310364137	0.101671357131594	0.0786998565883137	-0.121783338127822	-0.308297483096788	0.0306456273233879	-0.11219274803259	-0.00227171363224261	0.157788648626531	0.209672728976287	0.0944537742464319	-0.0456874039926497	-0.0970807982816645
8963282067_R02C02	-0.0834803351183105	-0.0198147691607402	-0.126862585615799	0.157309256467152	0.106779828171167	-0.155258185679369	-0.119020411903923	-0.181294876225856	0.00246365443416947	0.28948484321831	-0.009946963338076	0.111466798473512	-0.0420937657962691	-0.055525405452786	-0.165735196212667	0.103803738941367	-0.0844762283226632	-0.201442138495784	0.0901351719263767	0.0112878937526241	0.0267597775480436	-0.24237068835855	0.147446423116395	0.0966830495087132	0.00559915960410472	0.197880838474398	-0.0692096243811379	0.112705251385335	0.0800476866190689	-0.0327577636723083	0.0713490141899623	-0.0227089736485436	0.154956620166791	-0.0480220045936539	-0.00360632466454743	0.0445421885605218	0.377390407801386	-0.0941035658586195	0.11529457368588	-0.258580905569863	-0.129340727082715	0.037850756747262	0.0766091106243005	-0.24288947510499	-0.215590950210011	-0.0874336139464748	-0.169492754882182	0.0135903543023251	-0.043451583203723	0.390787941454145	0.100553774164176	-0.0762754969869171	-0.15562680295471	0.0817162285319398	-0.388718121164968	-0.205459523766518	0.23068095147007	-0.130607935378176	-0.125836420179246	-0.305369580592465	-0.0241235241413532	-0.384404080021929	0.0290527347457163	-0.104178874963354	-0.0819622484817477	-0.224823365568033	-0.149469979084774	0.204559253261279	-0.358939001863296	0.0488086008975266	-0.0117863475974182	0.0811423347008172	-0.207645487045077	-0.025588948197278	0.0401257939087494	-0.371652144148013	0.254296303370954	0.256812784118234	-0.527963067378271	-0.0925862557711529	-0.123741372217977	0.0360667441332865	-0.158511209289693	-0.0143030717334273	-0.0311784122938473	0.442535241782934	-1.18967319132926	-0.0470732605699902	0.275563656538088	-0.295786020030299	-0.330624982284111	0.192134014620145	-0.170349149588285	0.276204993639309	-0.0103109411093065	-0.196780162280967	0.278698221166034	-0.0391831463068597	0.340489103342898	0.174042219031359	-0.0337761238585158	0.00554336349470655	0.00822905896660313	-0.127245454704109	0.180536655208579	0.0658508003397845	0.124704863425833	0.0289646378233113	-0.371284477997735
8963274124_R05C01	-0.111791124333595	-0.187295226631258	-0.133617232595036	-0.157527179682892	-0.0424038840951828	-0.167799158724999	-0.458320384710207	0.136474726254361	-0.0728900342917281	0.00336784209091383	-0.0183338114155708	0.0493256105421979	0.146106267397638	-0.182162538498111	-0.152693009760029	0.0253417782914256	-0.19019531019495	0.115025370306374	0.331512168292336	0.334846208034556	-0.023141018292041	0.180140332038559	0.226058135609087	0.181787621775117	0.0515529331403005	0.131554463110992	0.142273056512586	0.156262637683527	-0.110313445334794	0.0415115952917086	0.0274371872137254	0.0348442443840419	-0.0859764043379028	0.0935845417715649	-6.5491696267418e-05	-0.058334406238525	0.160734922578587	-0.0223672450714729	0.273051117533878	-0.081745177458787	0.105848809788217	-0.0234590913465299	-0.037374865904945	0.198408373466713	0.0389730915052871	-0.0344868524367029	0.322758429192488	0.0265884188958407	0.0778695154004303	0.34831869511247	0.181445424038493	0.0216648137969615	-0.0577704970812429	0.068561457835881	-0.339041755743344	-0.200541592456324	-0.210152967779913	0.201853768878306	-0.0739560369863744	0.0380710160601506	-0.209454772477335	0.145756882416139	-0.133725217705797	-0.00559736013036913	0.150475545219211	0.157103324659738	-0.142620218877591	0.103894893349915	-0.16246417330723	-0.222423597179758	0.272860397670577	-0.217180137222179	0.39572192638642	-0.0586433945343556	-0.141558163030935	-0.0236110554232085	-0.191619207281267	0.384194757548414	0.300909258006122	0.0129065425983463	0.10015586502238	-0.0803333178949681	-0.0736032392988645	-0.0139440251507363	0.15923682089353	0.798384005891912	0.448908451396168	0.106190888341141	0.684068056995845	-0.261938716842511	-0.0517683971452813	-0.126258146955335	-0.0073778767069823	-0.0494629002980545	-0.00662271235176178	0.10603793260108	-0.181158152984794	0.392725843784987	-0.30955264226669	0.130979135961913	0.17270947156013	-0.109874224936317	0.328773322841086	-0.103382542746864	0.301166787677642	0.302942734446807	-0.214794104029649	0.080660244257417	-0.121908735809823
8963282067_R04C02	0.119549110607157	0.140248547368048	-0.0989566010524323	0.0221537814504058	0.059131807843173	0.0715428141403191	0.324342877315869	0.224409063583267	0.124985476831433	-0.107389439586481	-0.0588344444025067	-0.0332282817911974	-0.225726566891032	0.100769073899792	0.175183689440261	0.165778414689496	-0.0227754967408242	0.0591935851523413	-0.0263791756397692	0.061110747356705	-0.037741177155233	-0.0483535888263298	-0.0226317351822332	-0.146368032985673	-0.0112680383774761	-0.111497228949576	-0.236141923271361	-0.0930531903628196	0.243537332714854	-0.0775124571840718	0.100860597782148	0.134396639893468	0.0962409576081798	-0.175978994054071	-0.00626744656334159	-0.0267686144457109	0.138333891092956	0.287665229477828	-0.0948517370831159	-0.219392812983256	0.0653265196734364	-0.200695904492638	0.148814148824751	0.11529280049409	0.0812022178024547	0.0655668379405107	0.0758422345071992	-0.222186590513727	-0.00352209787545309	0.191548885325562	-0.0707841880298864	-0.0544360793039938	0.106659940244394	0.0863588872330562	0.170888818280829	-0.145241530426891	0.125533757283996	-0.0107583376841603	0.0291240375921192	0.339002191085094	0.0932959710583615	0.11183201430274	0.0339166584660995	0.262299303979703	-0.231720800293634	-0.358915758542914	0.0501886086701768	-0.480617742229649	0.333165615901883	-0.0753281553074114	-0.383954423723769	-0.2934616441435	-0.176749604623741	-0.0176841074449738	-0.0903875176285116	-0.172486118819588	0.312234144207325	-0.049187051030076	0.19930460600927	0.0337647124524039	-0.127430525626315	-0.229502502888352	0.302433506360258	0.00234261078738478	0.0969537046435951	0.333037425239941	0.293676911326768	0.0314726107671503	-0.10677471334849	0.0866015163878627	-0.278253722859512	0.358486424530963	0.0686505299428981	0.10732317840667	-0.00046601830637534	0.0384285978241982	0.171705471004054	-0.0627046273257695	0.214738509272895	0.0599061456547949	0.245171248606594	0.00968088061736421	-0.062176003817539	0.0223593188119908	-0.0591796138112479	-0.238473185718068	0.221520294327637	0.0481998279964346	-0.00626132049030552
8963282067_R03C02	-0.00969756147213779	-0.134608599270976	-0.14489312916877	0.0163128832098809	0.0230161385584165	-0.253863046856149	0.341091752144295	0.105735761378939	-0.0601221658953814	0.209706550481489	0.183844841627016	0.0883424709411582	-0.0556464450631661	-0.143540333057264	-0.205142122992112	0.208901179284539	0.12761382271879	0.0195768499370868	0.0334393912180953	-0.217428296957029	-0.106632010801158	-0.015145751594772	0.0932609126987682	0.0345128056072795	-0.205709074907533	0.0673353304406809	-0.0221688318376899	0.181987766468615	-0.156214173329547	-0.00942731128833569	0.109386695440336	-0.152100688398618	0.161828611477322	0.0257788970518081	-0.00774098750644585	-0.0363403155281616	-0.00371321616613694	-0.222456390614543	-0.158887682487481	0.446243958516988	0.000379753400308074	-0.217832098978713	-0.165161386717825	-0.382586045636047	0.0866475525595374	-0.0283368196848176	-0.15492131915193	0.171824230604645	0.340236014485652	0.0957205790519531	0.0341464961950482	-0.0720703509982377	-0.212211430066689	-0.00406489935976821	-0.182248816095271	-0.286121240061424	0.0535425012223676	-0.160890746705821	-0.00633109004207633	0.100742912229884	0.124607858682186	0.14067166130426	-0.179686444246588	-0.0481702464163037	0.0582858515855147	-0.816499073058586	-0.280364424377305	-0.413798449907778	-0.316246005117273	-0.130841540779565	-0.1563323119079	0.0552772160393295	0.355054179999356	0.0418821248617418	-0.0412152468729916	-0.36203344160671	0.326127750345171	0.140283843107614	-0.0485702045439403	-0.289434669695055	-0.0372232476150644	0.132555476854626	0.280153363923666	0.00193538466367931	0.109317089394595	-0.209704131494168	-0.019913946851612	0.0380705425530239	0.26146371098326	-0.0897063211512502	0.27596064660744	0.159867115877327	-0.153193850989249	0.531085968530029	0.00483268956500887	-0.185654971096572	0.42541594868867	-0.111954609190641	0.192731670502936	-0.0626617227182664	-0.0788893714102417	-0.181814485561814	-0.0776090624721758	0.037073427371093	-0.0598008524572871	0.296712109595659	0.113573331918596	0.209221286023492	-0.191663057787492
8963282067_R01C02	0.125039596916194	0.0315525645198557	0.0435115696205583	0.0579821048131031	-0.127602748632504	0.0565758381763423	-0.327960283073711	-3.03653870798118e-05	0.093532642474431	-0.0240790833769693	0.339080681691911	0.334132610083319	0.109378647498466	0.205662377874308	0.141655179920079	-0.0897690487965694	-0.150154262920609	-0.102292797333441	0.260008006204539	0.365728431882678	0.179450595280065	0.136885932047747	0.237110466981427	0.441129212112762	0.432383235001961	-0.187212475431071	0.316874808671246	0.0586862414937594	-0.596746246493454	0.27129763664327	0.104705932753339	0.0858765330300869	0.321139500322364	0.118034245783945	0.0051299506511228	-0.0323266449399303	0.0973137665792547	-0.108979622139832	-0.0597688550367155	0.182167694759478	0.0912064679315211	-0.145609846739263	0.0876562699959645	-0.0782733054888455	0.0425943021768217	-0.0847813750884101	0.142383604665645	0.152480877498957	0.267321843976703	0.0348090756237976	0.161146375084431	0.091708854696419	-0.0239286284802425	0.0686662278056589	0.226082137256359	0.631039095908557	-0.066006026642073	0.147075787399698	0.040648151176086	0.368979384924717	0.0411740238128724	0.0931527446806747	0.219206757267251	0.0383988301608657	0.115012409925165	-0.371083673457785	-0.244622546121924	0.153576675622878	0.194759513422495	-0.0531943943275291	-0.23804199314725	0.00692127086860912	0.363168401693895	-0.066863666466729	0.142427693015837	0.243725561359899	0.369327145641588	0.167480012189036	0.238259260943106	-0.0286085102232812	0.161597926669349	-0.241978739616654	0.0942666967744678	-0.00278597451580305	0.227439619815996	-0.384400393840012	0.408443503219711	0.0209921739950162	0.566795441895583	-0.195047217438225	0.177271227856051	-0.0865429363743488	0.0170796540283509	0.230699226836106	-0.0109128478025769	-0.0383216123511463	0.298870035396879	0.0528967534470003	0.137047510232742	0.0769035462263126	0.278355063742651	-0.11770166345754	-0.068240281628367	0.0538093805198493	0.127432301280281	0.0832478258250604	0.135453931891303	-0.420046820359898	-0.0561663376185138
